p0	p1	20_59_82_84	8_36_37_42_59_84	0.907777391952
p0	p100	20_59_82_84	6_14_40_41_65_82	0.917433346728
p0	p101	20_59_82_84	6_20_36_56_66	0.870234865658
p0	p102	20_59_82_84	6_37_55_78	0.926879415336
p0	p103	20_59_82_84	9_14_20_24_25_33	0.865102043922
p0	p104	20_59_82_84	10_19_20_37_41_59_82	0.898598244398
p0	p105	20_59_82_84	6_7_10_38_40_41_80	0.97331296071
p0	p106	20_59_82_84	9_15_25_33_37_65	0.878489882559
p0	p107	20_59_82_84	37_46_59	0.916063656282
p0	p108	20_59_82_84	7_10_33_36_40_41	0.957259189936
p0	p109	20_59_82_84	15_19_37_46_55_80	0.916070994637
p0	p110	20_59_82_84	6_8_14_42_64	0.946574779028
p0	p111	20_59_82_84	9_36_40_42_48	0.95058271733
p0	p112	20_59_82_84	38_66_81	0.933317493699
p0	p113	20_59_82_84	10_41_82	0.946682101122
p0	p114	20_59_82_84	7_20_42_55_78	0.899433704806
p0	p115	20_59_82_84	9_23_40_46_55_64	0.938510455046
p0	p116	20_59_82_84	14_19_20_23_55_78	0.867927740321
p0	p117	20_59_82_84	9_19	0.897564649307
p0	p118	20_59_82_84	8_24_38_80	0.935689383887
p0	p119	20_59_82_84	8_23_48_82	0.943817389181
p0	p120	20_59_82_84	33_40_66_82	0.931106295734
p0	p121	20_59_82_84	6_38_42_46_82	0.961077765909
p0	p122	20_59_82_84	63_64_81	0.947231522895
p0	p123	20_59_82_84	8_48_78	0.962427887266
p0	p124	20_59_82_84	10_15_19_66	0.874285133336
p0	p125	20_59_82_84	6_11_19_20_36_42_55_84	0.887739443038
p0	p126	20_59_82_84	11_37_65_82	0.914785635046
p0	p127	20_59_82_84	11_65_78	0.896038193278
p0	p128	20_59_82_84	7_9_25_55_63_82	0.911375239239
p0	p129	20_59_82_84	6_25_37_40_56	0.90427412145
p0	p130	20_59_82_84	9_10_55_66	0.891300190853
p0	p131	20_59_82_84	6_7_24_48	0.939958832775
p0	p132	20_59_82_84	10_20_38_56_65	0.859044202945
p0	p133	20_59_82_84	20_41	0.84674112021
p0	p134	20_59_82_84	11_41_48_78	0.939359781601
p0	p135	20_59_82_84	15_19_33_63_65	0.84908697863
p0	p136	20_59_82_84	8_10_40	0.957015319869
p0	p137	20_59_82_84	6_8_9_59_66	0.90406727057
p0	p138	20_59_82_84	8_38_42_65	0.905286376215
p0	p139	20_59_82_84	40_59_81	0.919300698283
p0	p140	20_59_82_84	36_42_48	0.957815366496
p0	p141	20_59_82_84	19_23_25_48_64_80	0.92950962677
p0	p142	20_59_82_84	20_25_46_48_64_66_82	0.928296228018
p0	p143	20_59_82_84	19_20_23_33_42_81	0.900118941221
p0	p144	20_59_82_84	6_9_42_63_82	0.933501830927
p0	p145	20_59_82_84	8_25_66_81	0.92097234051
p0	p146	20_59_82_84	24_59_82_84	0.905551832129
p0	p147	20_59_82_84	8_11_33_81	0.946115541897
p0	p148	20_59_82_84	9_19_20_25_41_84	0.883043076222
p0	p149	20_59_82_84	14_23_25_80_81	0.914478553637
p0	p150	20_59_82_84	8_14_19_24_25_65_84	0.876536876471
p0	p151	20_59_82_84	15_33_37_46_81	0.949630645404
p0	p152	20_59_82_84	7_24_25_37_41_63_65_82	0.901024141749
p0	p153	20_59_82_84	15_23_41_84	0.894602678966
p0	p154	20_59_82_84	9_24_42_56_81	0.922114792257
p0	p155	20_59_82_84	36_41_55	0.884439177716
p0	p156	20_59_82_84	7_14_38_40_48_84	0.925077183838
p1	p2	8_36_37_42_59_84	9_40_63	0.801905482228
p1	p3	8_36_37_42_59_84	14_23_36_40_81	0.842580450524
p1	p4	8_36_37_42_59_84	6_10_41_78	0.850911538331
p1	p5	8_36_37_42_59_84	14_38_42_65	0.740941778064
p1	p6	8_36_37_42_59_84	10_11_15_20_64_65	0.890786957707
p1	p7	8_36_37_42_59_84	19_33_37_64_65_80_81	0.859792788568
p1	p8	8_36_37_42_59_84	8_9_41_42	0.793809446457
p1	p9	8_36_37_42_59_84	56_80_84	0.874826140862
p1	p10	8_36_37_42_59_84	11_19_41_42_84	0.821403203679
p1	p11	8_36_37_42_59_84	7_14_36_48_56_65	0.845506599899
p1	p12	8_36_37_42_59_84	11_37_56_63	0.797081882788
p1	p13	8_36_37_42_59_84	19_63_65	0.794880869153
p1	p14	8_36_37_42_59_84	19_25_78_81_82	1.07943320042
p1	p15	8_36_37_42_59_84	8_9_33_65_81	0.844695601761
p1	p16	8_36_37_42_59_84	42_59_63	0.723074448978
p1	p17	8_36_37_42_59_84	23_37_55_66_82	0.875111468741
p1	p18	8_36_37_42_59_84	8_9_48_66	0.861578234827
p1	p19	8_36_37_42_59_84	8_24_63_82	0.909186430641
p1	p20	8_36_37_42_59_84	7_8_23_46_65	0.870515325063
p1	p21	8_36_37_42_59_84	8_9_11_19_48_55	0.86579280834
p1	p22	8_36_37_42_59_84	63_82	0.976084024713
p1	p23	8_36_37_42_59_84	20_23_40_41_78	0.796334492395
p1	p24	8_36_37_42_59_84	9_19_55_59_65_84	0.841812764938
p1	p25	8_36_37_42_59_84	40_65_78	0.774637403232
p1	p26	8_36_37_42_59_84	10_20_36_42_81	0.846545111862
p1	p27	8_36_37_42_59_84	23_38_42_56_80_81_82	0.900915074682
p1	p28	8_36_37_42_59_84	11_24_36_63_66_78_81	0.861424347093
p1	p29	8_36_37_42_59_84	20_38	0.775371650116
p1	p30	8_36_37_42_59_84	10_36_42_81	0.832004922817
p1	p31	8_36_37_42_59_84	20_23_41_59_63	0.77702597278
p1	p32	8_36_37_42_59_84	14_64_66_80_82	1.01321843294
p1	p33	8_36_37_42_59_84	8_41_59_65_80_81	0.824091711514
p1	p34	8_36_37_42_59_84	19_23_48_84	0.903836085316
p1	p35	8_36_37_42_59_84	9_15_23_37_55	0.840347970265
p1	p36	8_36_37_42_59_84	6_11_66_82	0.911434833743
p1	p37	8_36_37_42_59_84	11_23_24_40_42_65_66_78_84	0.826598894477
p1	p38	8_36_37_42_59_84	9_14_23_42_55_59_80	0.832978194284
p1	p39	8_36_37_42_59_84	6_20_37_46_56_84	0.869888579746
p1	p40	8_36_37_42_59_84	11_14_33_37_63_78	0.809468750224
p1	p41	8_36_37_42_59_84	36_46_81	0.925051214455
p1	p42	8_36_37_42_59_84	20_38_41_59_63_82	0.822146561026
p1	p43	8_36_37_42_59_84	37_42_63_66	0.71890275309
p1	p44	8_36_37_42_59_84	20_40_42_56_59	0.742210666728
p1	p45	8_36_37_42_59_84	14_15_19_37_48_55_63	0.851977846423
p1	p46	8_36_37_42_59_84	10_41_65_78	0.817436974552
p1	p47	8_36_37_42_59_84	78_82	1.04035747361
p1	p48	8_36_37_42_59_84	10_14_38_41_65	0.790544963601
p1	p49	8_36_37_42_59_84	7_10_14_25_63_81	0.925531979839
p1	p50	8_36_37_42_59_84	11_15_20_36_48	0.871041250219
p1	p51	8_36_37_42_59_84	7_10_41	0.837597662034
p1	p52	8_36_37_42_59_84	8_10_64	0.876445126419
p1	p53	8_36_37_42_59_84	9_25_41_55_59_63_80	0.814412448486
p1	p54	8_36_37_42_59_84	8_10_38_42_63_66	0.788302732206
p1	p55	8_36_37_42_59_84	8_19_56_63	0.823689066833
p1	p56	8_36_37_42_59_84	6_7_14_25_33_64_65_80	0.880535965326
p1	p57	8_36_37_42_59_84	23_24_41_48_66	0.845714680842
p1	p58	8_36_37_42_59_84	6_14_48_59	0.88860881918
p1	p59	8_36_37_42_59_84	14_24_37_38_55_80_82	0.876666365015
p1	p60	8_36_37_42_59_84	11_20_81_82	0.995935874369
p1	p61	8_36_37_42_59_84	23_25_37_56_78	0.850788090296
p1	p62	8_36_37_42_59_84	19_20_36_41_65_80	0.783359355085
p1	p63	8_36_37_42_59_84	11_14_23_25_37_40	0.823080466426
p1	p64	8_36_37_42_59_84	37_41_64_81	0.845740370978
p1	p65	8_36_37_42_59_84	14_20_80	1.14268394804
p1	p66	8_36_37_42_59_84	24_33_55_65	0.766104838901
p1	p67	8_36_37_42_59_84	10_55_63	0.828952249497
p1	p68	8_36_37_42_59_84	6_33_42_64	0.818026104677
p1	p69	8_36_37_42_59_84	8_24_38_41_56	0.777335632904
p1	p70	8_36_37_42_59_84	10_41_46_65	0.833777022689
p1	p71	8_36_37_42_59_84	38_42	0.699415957495
p1	p72	8_36_37_42_59_84	10_23_38_42_78_80	0.828807332867
p1	p73	8_36_37_42_59_84	24_59_82	0.973478906697
p1	p74	8_36_37_42_59_84	19_25_38	0.821029165623
p1	p75	8_36_37_42_59_84	40_66_78	0.783578921203
p1	p76	8_36_37_42_59_84	15_25_37_46_56_63_78_84	0.867678863805
p1	p77	8_36_37_42_59_84	7_24_36_37_81	0.85450410225
p1	p78	8_36_37_42_59_84	6_11_15_20_42_66_81	0.877706537592
p1	p79	8_36_37_42_59_84	6_7_37_42_55_64_80_84	0.84834644991
p1	p80	8_36_37_42_59_84	14_19_33_63	0.802423389682
p1	p81	8_36_37_42_59_84	42_55_81	0.833744453266
p1	p82	8_36_37_42_59_84	8_14_40_56	0.800577424963
p1	p83	8_36_37_42_59_84	7_15_23_55_82	0.953709393812
p1	p84	8_36_37_42_59_84	23_41_78_84	0.846736690405
p1	p85	8_36_37_42_59_84	11_41_59_80_84	0.832954577298
p1	p86	8_36_37_42_59_84	8_10_19_23_33	0.840001130178
p1	p87	8_36_37_42_59_84	19_24_66_81	1.00667951645
p1	p88	8_36_37_42_59_84	10_15_19_55_59	0.854528311244
p1	p89	8_36_37_42_59_84	8_10_78	0.864132337503
p1	p90	8_36_37_42_59_84	7_20_37_38_80	0.821311861155
p1	p91	8_36_37_42_59_84	11_38_78	0.828572203924
p1	p92	8_36_37_42_59_84	10_15_20_23_59_80_84	0.887738075029
p1	p93	8_36_37_42_59_84	10_36_41_64	0.815011214139
p1	p94	8_36_37_42_59_84	6_20_36_41_56_65_82	0.848651824573
p1	p95	8_36_37_42_59_84	6_7_15_37_40_56_66	0.8197819777
p1	p96	8_36_37_42_59_84	9_11_46	0.894358382646
p1	p97	8_36_37_42_59_84	7_8_19_65_78_84	0.861082111433
p1	p98	8_36_37_42_59_84	7_10_15_20_36_40	0.83465902827
p1	p99	8_36_37_42_59_84	10_11_19_64_78_80	0.913980841629
p1	p100	8_36_37_42_59_84	6_14_40_41_65_82	0.848635365491
p1	p101	8_36_37_42_59_84	6_20_36_56_66	0.826707494668
p1	p102	8_36_37_42_59_84	6_37_55_78	0.830124023133
p1	p103	8_36_37_42_59_84	9_14_20_24_25_33	0.889541253434
p1	p104	8_36_37_42_59_84	10_19_20_37_41_59_82	0.858164460976
p1	p105	8_36_37_42_59_84	6_7_10_38_40_41_80	0.820059106264
p1	p106	8_36_37_42_59_84	9_15_25_33_37_65	0.810324359329
p1	p107	8_36_37_42_59_84	37_46_59	0.803100116342
p1	p108	8_36_37_42_59_84	7_10_33_36_40_41	0.77803601393
p1	p109	8_36_37_42_59_84	15_19_37_46_55_80	0.882625630065
p1	p110	8_36_37_42_59_84	6_8_14_42_64	0.852693994441
p1	p111	8_36_37_42_59_84	9_36_40_42_48	0.79319794129
p1	p112	8_36_37_42_59_84	38_66_81	0.845550024221
p1	p113	8_36_37_42_59_84	10_41_82	0.893780331769
p1	p114	8_36_37_42_59_84	7_20_42_55_78	0.838012364778
p1	p115	8_36_37_42_59_84	9_23_40_46_55_64	0.869634013328
p1	p116	8_36_37_42_59_84	14_19_20_23_55_78	0.944268872059
p1	p117	8_36_37_42_59_84	9_19	0.901714682908
p1	p118	8_36_37_42_59_84	8_24_38_80	0.824688627158
p1	p119	8_36_37_42_59_84	8_23_48_82	0.942972271291
p1	p120	8_36_37_42_59_84	33_40_66_82	0.827607558148
p1	p121	8_36_37_42_59_84	6_38_42_46_82	0.875913216649
p1	p122	8_36_37_42_59_84	63_64_81	0.962858382902
p1	p123	8_36_37_42_59_84	8_48_78	0.879294901915
p1	p124	8_36_37_42_59_84	10_15_19_66	0.894298711352
p1	p125	8_36_37_42_59_84	6_11_19_20_36_42_55_84	0.837185386828
p1	p126	8_36_37_42_59_84	11_37_65_82	0.868902317398
p1	p127	8_36_37_42_59_84	11_65_78	0.849571252911
p1	p128	8_36_37_42_59_84	7_9_25_55_63_82	0.906067604964
p1	p129	8_36_37_42_59_84	6_25_37_40_56	0.801580264312
p1	p130	8_36_37_42_59_84	9_10_55_66	0.852443912385
p1	p131	8_36_37_42_59_84	6_7_24_48	0.915256605728
p1	p132	8_36_37_42_59_84	10_20_38_56_65	0.817137320218
p1	p133	8_36_37_42_59_84	20_41	0.766714737694
p1	p134	8_36_37_42_59_84	11_41_48_78	0.85055914949
p1	p135	8_36_37_42_59_84	15_19_33_63_65	0.78559234058
p1	p136	8_36_37_42_59_84	8_10_40	0.814041939063
p1	p137	8_36_37_42_59_84	6_8_9_59_66	0.84078605374
p1	p138	8_36_37_42_59_84	8_38_42_65	0.75468880436
p1	p139	8_36_37_42_59_84	40_59_81	0.820649187976
p1	p140	8_36_37_42_59_84	36_42_48	0.773592781647
p1	p141	8_36_37_42_59_84	19_23_25_48_64_80	1.01563524506
p1	p142	8_36_37_42_59_84	20_25_46_48_64_66_82	1.00166697234
p1	p143	8_36_37_42_59_84	19_20_23_33_42_81	0.85692399161
p1	p144	8_36_37_42_59_84	6_9_42_63_82	0.876652416409
p1	p145	8_36_37_42_59_84	8_25_66_81	0.897338004574
p1	p146	8_36_37_42_59_84	24_59_82_84	0.907236314238
p1	p147	8_36_37_42_59_84	8_11_33_81	0.851248342914
p1	p148	8_36_37_42_59_84	9_19_20_25_41_84	0.86611357356
p1	p149	8_36_37_42_59_84	14_23_25_80_81	1.14511054672
p1	p150	8_36_37_42_59_84	8_14_19_24_25_65_84	0.873481365036
p1	p151	8_36_37_42_59_84	15_33_37_46_81	0.872705969396
p1	p152	8_36_37_42_59_84	7_24_25_37_41_63_65_82	0.851702934335
p1	p153	8_36_37_42_59_84	15_23_41_84	0.846832894387
p1	p154	8_36_37_42_59_84	9_24_42_56_81	0.876946242031
p1	p155	8_36_37_42_59_84	36_41_55	0.711089591661
p1	p156	8_36_37_42_59_84	7_14_38_40_48_84	0.844041973628
p2	p3	9_40_63	14_23_36_40_81	0.832185877114
p2	p4	9_40_63	6_10_41_78	0.805052828484
p2	p5	9_40_63	14_38_42_65	0.708747088979
p2	p6	9_40_63	10_11_15_20_64_65	0.823810580071
p2	p7	9_40_63	19_33_37_64_65_80_81	0.82031710715
p2	p8	9_40_63	8_9_41_42	0.752094819758
p2	p9	9_40_63	56_80_84	0.89640706087
p2	p10	9_40_63	11_19_41_42_84	0.819229001105
p2	p11	9_40_63	7_14_36_48_56_65	0.808440131958
p2	p12	9_40_63	11_37_56_63	0.75202787701
p2	p13	9_40_63	19_63_65	0.717451384939
p2	p14	9_40_63	19_25_78_81_82	1.01401904431
p2	p15	9_40_63	8_9_33_65_81	0.774069973967
p2	p16	9_40_63	42_59_63	0.676797233971
p2	p17	9_40_63	23_37_55_66_82	0.815896058603
p2	p18	9_40_63	8_9_48_66	0.788731933786
p2	p19	9_40_63	8_24_63_82	0.851348537831
p2	p20	9_40_63	7_8_23_46_65	0.835034487868
p2	p21	9_40_63	8_9_11_19_48_55	0.809262245318
p2	p22	9_40_63	63_82	0.827607796515
p2	p23	9_40_63	20_23_40_41_78	0.797304001955
p2	p24	9_40_63	9_19_55_59_65_84	0.79304487634
p2	p25	9_40_63	40_65_78	0.75199046326
p2	p26	9_40_63	10_20_36_42_81	0.799393401498
p2	p27	9_40_63	23_38_42_56_80_81_82	0.856913469049
p2	p28	9_40_63	11_24_36_63_66_78_81	0.795216975713
p2	p29	9_40_63	20_38	0.771840222528
p2	p30	9_40_63	10_36_42_81	0.777919333759
p2	p31	9_40_63	20_23_41_59_63	0.730084263582
p2	p32	9_40_63	14_64_66_80_82	0.912738266189
p2	p33	9_40_63	8_41_59_65_80_81	0.78006263458
p2	p34	9_40_63	19_23_48_84	0.949751831755
p2	p35	9_40_63	9_15_23_37_55	0.781693055629
p2	p36	9_40_63	6_11_66_82	0.832226813617
p2	p37	9_40_63	11_23_24_40_42_65_66_78_84	0.805798672732
p2	p38	9_40_63	9_14_23_42_55_59_80	0.770703587581
p2	p39	9_40_63	6_20_37_46_56_84	0.869399854421
p2	p40	9_40_63	11_14_33_37_63_78	0.780617539237
p2	p41	9_40_63	36_46_81	0.928040286619
p2	p42	9_40_63	20_38_41_59_63_82	0.758254459781
p2	p43	9_40_63	37_42_63_66	0.678445522445
p2	p44	9_40_63	20_40_42_56_59	0.715361497225
p2	p45	9_40_63	14_15_19_37_48_55_63	0.809305061552
p2	p46	9_40_63	10_41_65_78	0.77023637256
p2	p47	9_40_63	78_82	0.959008797712
p2	p48	9_40_63	10_14_38_41_65	0.745048304844
p2	p49	9_40_63	7_10_14_25_63_81	0.832383482129
p2	p50	9_40_63	11_15_20_36_48	0.860979829663
p2	p51	9_40_63	7_10_41	0.790577828952
p2	p52	9_40_63	8_10_64	0.838681983059
p2	p53	9_40_63	9_25_41_55_59_63_80	0.744061721393
p2	p54	9_40_63	8_10_38_42_63_66	0.744038601534
p2	p55	9_40_63	8_19_56_63	0.788128726509
p2	p56	9_40_63	6_7_14_25_33_64_65_80	0.836226943839
p2	p57	9_40_63	23_24_41_48_66	0.796402676533
p2	p58	9_40_63	6_14_48_59	0.831120251418
p2	p59	9_40_63	14_24_37_38_55_80_82	0.860474121034
p2	p60	9_40_63	11_20_81_82	0.926258919927
p2	p61	9_40_63	23_25_37_56_78	0.859154216542
p2	p62	9_40_63	19_20_36_41_65_80	0.775397403336
p2	p63	9_40_63	11_14_23_25_37_40	0.817679114769
p2	p64	9_40_63	37_41_64_81	0.817368605901
p2	p65	9_40_63	14_20_80	1.16622527971
p2	p66	9_40_63	24_33_55_65	0.734257045596
p2	p67	9_40_63	10_55_63	0.748988813032
p2	p68	9_40_63	6_33_42_64	0.788930612746
p2	p69	9_40_63	8_24_38_41_56	0.77441795696
p2	p70	9_40_63	10_41_46_65	0.760843241033
p2	p71	9_40_63	38_42	0.655601764425
p2	p72	9_40_63	10_23_38_42_78_80	0.801963421864
p2	p73	9_40_63	24_59_82	0.880749117706
p2	p74	9_40_63	19_25_38	0.834057560659
p2	p75	9_40_63	40_66_78	0.755129794839
p2	p76	9_40_63	15_25_37_46_56_63_78_84	0.855436893384
p2	p77	9_40_63	7_24_36_37_81	0.847026441082
p2	p78	9_40_63	6_11_15_20_42_66_81	0.815709038645
p2	p79	9_40_63	6_7_37_42_55_64_80_84	0.838255332195
p2	p80	9_40_63	14_19_33_63	0.751661212284
p2	p81	9_40_63	42_55_81	0.761816607293
p2	p82	9_40_63	8_14_40_56	0.801470599817
p2	p83	9_40_63	7_15_23_55_82	0.891636583979
p2	p84	9_40_63	23_41_78_84	0.86560246533
p2	p85	9_40_63	11_41_59_80_84	0.821460067589
p2	p86	9_40_63	8_10_19_23_33	0.819718265245
p2	p87	9_40_63	19_24_66_81	0.879943573377
p2	p88	9_40_63	10_15_19_55_59	0.792355604738
p2	p89	9_40_63	8_10_78	0.834147579049
p2	p90	9_40_63	7_20_37_38_80	0.82511667948
p2	p91	9_40_63	11_38_78	0.803172008208
p2	p92	9_40_63	10_15_20_23_59_80_84	0.868843394588
p2	p93	9_40_63	10_36_41_64	0.786051280449
p2	p94	9_40_63	6_20_36_41_56_65_82	0.803301830445
p2	p95	9_40_63	6_7_15_37_40_56_66	0.786500862908
p2	p96	9_40_63	9_11_46	0.798840240289
p2	p97	9_40_63	7_8_19_65_78_84	0.854874368236
p2	p98	9_40_63	7_10_15_20_36_40	0.809395026874
p2	p99	9_40_63	10_11_19_64_78_80	0.855896136478
p2	p100	9_40_63	6_14_40_41_65_82	0.797079636348
p2	p101	9_40_63	6_20_36_56_66	0.787304998487
p2	p102	9_40_63	6_37_55_78	0.809134686572
p2	p103	9_40_63	9_14_20_24_25_33	0.822599692633
p2	p104	9_40_63	10_19_20_37_41_59_82	0.812637444952
p2	p105	9_40_63	6_7_10_38_40_41_80	0.784051457718
p2	p106	9_40_63	9_15_25_33_37_65	0.756308380157
p2	p107	9_40_63	37_46_59	0.759101258825
p2	p108	9_40_63	7_10_33_36_40_41	0.750965671062
p2	p109	9_40_63	15_19_37_46_55_80	0.87640276699
p2	p110	9_40_63	6_8_14_42_64	0.835550739061
p2	p111	9_40_63	9_36_40_42_48	0.73377681751
p2	p112	9_40_63	38_66_81	0.744297765915
p2	p113	9_40_63	10_41_82	0.825044109479
p2	p114	9_40_63	7_20_42_55_78	0.814053704289
p2	p115	9_40_63	9_23_40_46_55_64	0.794934835284
p2	p116	9_40_63	14_19_20_23_55_78	0.901712569057
p2	p117	9_40_63	9_19	0.784036737349
p2	p118	9_40_63	8_24_38_80	0.842269199744
p2	p119	9_40_63	8_23_48_82	0.947319885266
p2	p120	9_40_63	33_40_66_82	0.764554022109
p2	p121	9_40_63	6_38_42_46_82	0.828924840612
p2	p122	9_40_63	63_64_81	0.822976934135
p2	p123	9_40_63	8_48_78	0.881491482791
p2	p124	9_40_63	10_15_19_66	0.808838346057
p2	p125	9_40_63	6_11_19_20_36_42_55_84	0.827761361418
p2	p126	9_40_63	11_37_65_82	0.813576260311
p2	p127	9_40_63	11_65_78	0.798187432936
p2	p128	9_40_63	7_9_25_55_63_82	0.805596031237
p2	p129	9_40_63	6_25_37_40_56	0.785086311484
p2	p130	9_40_63	9_10_55_66	0.75789588311
p2	p131	9_40_63	6_7_24_48	0.87410150963
p2	p132	9_40_63	10_20_38_56_65	0.762219205693
p2	p133	9_40_63	20_41	0.756402137454
p2	p134	9_40_63	11_41_48_78	0.818552328687
p2	p135	9_40_63	15_19_33_63_65	0.731062690624
p2	p136	9_40_63	8_10_40	0.788783297911
